F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,Label
1.8708,0.99764,0.2385,0.21783,0.45425,1.0109,0.91122,0.55111,0.75712,0.1534,0.53473,0.19573,0.16878,0.1507,0.1561,0.22071,0.20095,0.0151,0.045071,0.12258,0.10621,0.015251,0.046824,0.10561,0.089714,0.18969,0.14359,0.16461,0.11071,0.16269,0.084263,0.12677,0.063787,0.17389,0.14376,0.09747,0.043654,0.16885,0.086171,0.12745,0.089338,0.11975,0.018317,0.14223,0.17201,0.15892,0.032614,0.14082,0.041229,0.13798,0.1402,2,Surface
2.0202,0.94117,0.4605,0.28574,0.41437,0.95326,0.9298,0.63239,0.52093,0.23094,0.34623,0.45291,0.23665,0.083874,0.28493,0.30543,0.15949,0.13708,0.044923,0.038812,0.12145,0.050144,0.17031,0.23861,0.17713,0.16939,0.14305,0.091071,0.22175,0.031557,0.0307,0.085182,0.17376,0.12847,0.10384,0.091805,0.069957,0.1593,0.15298,0.10184,0.055804,0.055262,0.1141,0.05353,0.14115,0.052939,0.11162,0.051954,0.047681,0.10608,0.16297,2,Surface
1.7521,0.86042,0.349,0.25981,0.30541,0.92572,1.0525,0.66596,0.56295,0.18559,0.49856,0.34116,0.020566,0.11809,0.24161,0.29698,0.20961,0.20882,0.04648,0.018286,0.026673,0.1109,0.12854,0.2523,0.11325,0.074455,0.15449,0.079719,0.13257,0.018678,0.10086,0.047622,0.095453,0.095465,0.21619,0.029467,0.14166,0.040236,0.15315,0.15206,0.080104,0.063612,0.02738,0.1555,0.036534,0.1558,0.058571,0.073559,0.10287,0.14752,0.035819,2,Surface
1.7903,0.89228,0.32415,0.20454,0.31314,1.0971,0.9858,0.7842,0.84746,0.28968,0.31803,0.40265,0.1403,0.010695,0.12107,0.45323,0.32847,0.33203,0.21352,0.27899,0.2536,0.18576,0.35095,0.31252,0.16264,0.023996,0.16588,0.11657,0.067959,0.08677,0.10867,0.093558,0.14386,0.0087513,0.16645,0.18779,0.15701,0.045445,0.19854,0.099281,0.12026,0.13448,0.06946,0.16445,0.071,0.090319,0.049661,0.1999,0.088093,0.1459,0.11649,2,Surface
1.842,0.77794,0.53146,0.23012,0.22928,0.81974,1.245,0.80751,0.5669,0.40275,0.93933,0.42386,0.25422,0.19937,0.045545,0.21791,0.22247,0.22348,0.18053,0.13402,0.069293,0.090797,0.06921,0.10496,0.13605,0.08742,0.12934,0.10882,0.076083,0.067273,0.10732,0.046346,0.11714,0.1333,0.16403,0.1089,0.129,0.072182,0.11655,0.055655,0.1068,0.032765,0.044452,0.04572,0.020282,0.057681,0.04781,0.041187,0.042726,0.027196,0.077555,2,Surface
1.8614,0.90688,0.44074,0.33086,0.2831,0.88806,1.1565,0.84045,0.73761,0.42814,0.64995,0.49076,0.21258,0.1756,0.23703,0.22724,0.26036,0.20449,0.10347,0.14281,0.13622,0.11533,0.046537,0.10839,0.10867,0.035412,0.14569,0.042978,0.010698,0.13064,0.04816,0.15807,0.020638,0.083705,0.02919,0.12276,0.030333,0.029415,0.093484,0.13008,0.063068,0.23304,0.075733,0.071108,0.092088,0.12749,0.14029,0.13545,0.039139,0.016195,0.15126,2,Surface
2.1154,1.0078,0.48902,0.32884,0.25049,0.89688,1.2375,0.85102,0.69284,0.3947,0.33955,0.33991,0.056217,0.20661,0.22618,0.17102,0.14563,0.13569,0.13832,0.12017,0.10386,0.057164,0.057125,0.060563,0.15393,0.060002,0.21336,0.22292,0.24827,0.028119,0.12237,0.17067,0.1884,0.07277,0.091902,0.044985,0.085075,0.25151,0.12362,0.04968,0.019895,0.18822,0.10142,0.084646,0.12897,0.10597,0.14765,0.032002,0.067097,0.069021,0.1098,2,Surface
1.6938,0.91156,0.21872,0.17515,0.36853,0.98718,1.1578,0.83494,0.64066,0.22208,0.56949,0.48717,0.096212,0.14577,0.1315,0.28403,0.16239,0.17828,0.22306,0.076437,0.072417,0.071844,0.18341,0.17423,0.070936,0.026881,0.01659,0.069939,0.066043,0.065101,0.05509,0.038662,0.091501,0.12988,0.083242,0.16436,0.17989,0.086875,0.08326,0.092163,0.067525,0.11283,0.14604,0.1447,0.18009,0.046548,0.032275,0.11247,0.14676,0.074391,0.028185,2,Surface
1.7812,0.88099,0.38352,0.23679,0.3521,0.85056,0.95943,0.53359,0.20466,0.2682,0.52236,0.623,0.14654,0.26267,0.037058,0.060665,0.076812,0.077583,0.076972,0.035609,0.094048,0.1001,0.20963,0.054262,0.020979,0.082369,0.12161,0.080444,0.17296,0.12197,0.11199,0.10981,0.06183,0.025363,0.04527,0.039663,0.15605,0.12312,0.11321,0.10079,0.0971,0.03039,0.22414,0.11978,0.087899,0.08384,0.11937,0.12416,0.12348,0.18871,0.092708,2,Surface
1.8131,0.88661,0.41238,0.36061,0.43794,1.2114,1.5003,1.0658,0.73139,0.27359,0.27591,0.29771,0.16985,0.15201,0.20568,0.27243,0.21871,0.24137,0.13775,0.11227,0.30081,0.13649,0.093595,0.23741,0.32694,0.06846,0.1302,0.090567,0.047415,0.16712,0.13374,0.101,0.071765,0.084358,0.22172,0.078168,0.093493,0.17313,0.049532,0.18578,0.13872,0.16564,0.099774,0.061214,0.14315,0.1202,0.094733,0.099348,0.23218,0.0076794,0.19565,2,Surface
1.9458,0.88995,0.44234,0.23372,0.57183,1.1249,1.2876,0.99077,1.004,0.29228,0.10647,0.31748,0.16079,0.33364,0.38668,0.45396,0.06721,0.1577,0.32084,0.2895,0.071588,0.13608,0.16188,0.16376,0.039679,0.20504,0.14406,0.077797,0.077997,0.18148,0.19316,0.22175,0.084309,0.17244,0.18376,0.12179,0.15295,0.2643,0.089629,0.05525,0.33397,0.14445,0.099245,0.071731,0.14417,0.2301,0.028754,0.082641,0.095765,0.093287,0.1765,2,Surface
2.0689,0.96459,0.43138,0.16523,0.18578,0.93969,0.91239,0.49039,0.44835,0.48864,0.77958,0.85648,0.14547,0.21627,0.12343,0.24188,0.11888,0.11952,0.16512,0.027125,0.059859,0.072854,0.11317,0.092268,0.16485,0.02643,0.10408,0.093453,0.10843,0.10638,0.14006,0.077335,0.12138,0.184,0.0649,0.18276,0.071862,0.19615,0.14283,0.057323,0.12943,0.031497,0.041335,0.050176,0.16809,0.074639,0.0099927,0.082874,0.11018,0.12915,0.13352,2,Surface
1.7309,0.90929,0.21607,0.21976,0.48157,1.4471,1.0448,0.90973,0.85735,0.4374,0.43782,0.72388,0.076721,0.12628,0.12925,0.19115,0.25889,0.15088,0.15237,0.042202,0.14099,0.085332,0.049499,0.11233,0.14067,0.15208,0.14314,0.20279,0.26723,0.21843,0.18942,0.034636,0.12022,0.1081,0.073534,0.13533,0.08192,0.081387,0.10144,0.040925,0.16872,0.10404,0.044955,0.21473,0.08273,0.046991,0.15191,0.018195,0.084767,0.19889,0.020309,2,Surface
1.787,0.85442,0.37033,0.24343,0.37227,1.0246,1.1083,0.71178,0.65336,0.24088,0.92575,0.4669,0.038384,0.03789,0.11704,0.17708,0.11884,0.20908,0.16689,0.1776,0.21357,0.095183,0.26349,0.19503,0.035401,0.08263,0.048098,0.21136,0.040951,0.092237,0.14191,0.081551,0.097135,0.017872,0.023734,0.16305,0.16553,0.09066,0.033521,0.11251,0.15837,0.01679,0.13665,0.13511,0.11412,0.04485,0.17445,0.15268,0.088373,0.10052,0.099509,2,Surface
2.1926,0.98174,0.47968,0.15501,0.27949,0.77634,0.54991,0.48734,0.78071,0.6671,1.2029,1.4667,0.54385,0.28306,0.40755,0.82022,0.35118,0.28351,0.094053,0.084261,0.079067,0.1646,0.24479,0.32792,0.098868,0.24378,0.063146,0.096875,0.21037,0.060896,0.10701,0.1482,0.10008,0.22605,0.081761,0.15171,0.14152,0.094859,0.063957,0.16549,0.11245,0.089978,0.074675,0.078322,0.091805,0.083125,0.19351,0.063961,0.044792,0.038208,0.12194,2,Surface
1.9632,0.99419,0.38523,0.31039,0.31199,1.1381,1.2531,0.82843,0.27727,0.094321,0.19117,0.25529,0.12255,0.1854,0.18732,0.14947,0.078605,0.05854,0.18549,0.23527,0.19395,0.074034,0.16419,0.1357,0.11361,0.046213,0.082118,0.11639,0.019154,0.022551,0.066451,0.11176,0.13085,0.14264,0.19067,0.11553,0.043032,0.06091,0.096482,0.15677,0.18396,0.044832,0.27823,0.095118,0.10843,0.15082,0.14171,0.083088,0.099874,0.06779,0.033811,2,Surface
1.9131,0.91188,0.3735,0.1968,0.30914,0.67956,0.69262,0.76335,0.84814,0.62011,1.161,1.601,0.50655,0.40886,0.48562,0.74794,0.38514,0.30065,0.21385,0.13353,0.19311,0.30655,0.44735,0.28032,0.050717,0.10244,0.049299,0.083644,0.13439,0.089841,0.18149,0.079435,0.18402,0.07896,0.1829,0.065847,0.0956,0.15381,0.11339,0.093114,0.040123,0.064459,0.090889,0.12538,0.10488,0.027577,0.11707,0.258,0.047632,0.11883,0.22384,2,Surface
1.7267,0.78907,0.4162,0.14327,0.33452,1.0749,1.6331,1.045,0.99325,0.31444,0.75647,0.97491,0.085962,0.29804,0.096241,0.19821,0.20948,0.13955,0.074049,0.19007,0.24787,0.20035,0.22069,0.062928,0.14802,0.1302,0.060065,0.089693,0.063452,0.041677,0.14295,0.095766,0.046324,0.11375,0.050705,0.12219,0.17078,0.17143,0.20232,0.18091,0.064279,0.27792,0.25103,0.07127,0.043851,0.0917,0.089889,0.087408,0.098955,0.10409,0.24732,2,Surface
1.564,0.77045,0.2745,0.20335,0.63632,0.14113,0.73426,0.37185,1.3395,0.48834,0.13926,0.337,0.2108,0.32533,0.38228,0.062968,0.043697,0.11704,0.10545,0.04232,0.14476,0.10348,0.042174,0.077724,0.0096758,0.049819,0.17623,0.1373,0.074103,0.23873,0.12626,0.041237,0.041383,0.086113,0.11088,0.223,0.15725,0.085073,0.076814,0.0015065,0.042266,0.15655,0.035005,0.058868,0.12691,0.19269,0.074314,0.19702,0.20185,0.23902,0.028054,2,Surface
1.9588,0.97765,0.31829,0.11875,0.35013,1.0625,1.2243,0.96104,0.82253,0.62457,0.94113,0.94379,0.065647,0.43333,0.38665,0.39493,0.36778,0.24884,0.20029,0.24311,0.17695,0.26574,0.28827,0.20549,0.31461,0.15364,0.066546,0.14882,0.15197,0.14038,0.3374,0.21073,0.17222,0.10155,0.13257,0.16002,0.069523,0.079007,0.090783,0.12423,0.12225,0.15863,0.15327,0.12531,0.034312,0.1047,0.062134,0.037213,0.087139,0.18394,0.13272,2,Surface
2.0201,1.0223,0.40827,0.34314,0.22143,1.0675,1.4913,1.0116,0.90743,0.36309,0.42911,0.47092,0.093276,0.17616,0.12262,0.26697,0.21991,0.24677,0.072525,0.30925,0.3428,0.029938,0.26499,0.21607,0.31094,0.12624,0.095828,0.10976,0.038044,0.15308,0.15118,0.10842,0.22271,0.14609,0.16068,0.13833,0.056132,0.10066,0.095832,0.17331,0.14557,0.15294,0.25026,0.17191,0.038702,0.080331,0.17909,0.22042,0.056138,0.21369,0.049785,2,Surface
1.7853,0.86653,0.30182,0.13915,0.39971,1.5288,1.6293,1.2348,0.93808,0.13491,0.28848,0.23531,0.094729,0.070933,0.30815,0.2591,0.22517,0.12869,0.15756,0.21991,0.28766,0.16937,0.12565,0.36721,0.049384,0.219,0.17532,0.15231,0.11787,0.099183,0.058593,0.23935,0.14892,0.072098,0.11035,0.12683,0.12994,0.2915,0.12474,0.10335,0.097425,0.079326,0.20459,0.20411,0.0029426,0.13716,0.14521,0.12029,0.18707,0.12186,0.12832,2,Surface
1.6368,0.84421,0.19407,0.031026,0.47476,1.1804,1.427,0.943,0.53239,0.42073,0.69862,0.48767,0.14529,0.095106,0.43079,0.13071,0.20792,0.19953,0.06401,0.27151,0.26164,0.19239,0.27276,0.11357,0.061806,0.11031,0.042769,0.03186,0.1239,0.23303,0.057219,0.11217,0.14441,0.24548,0.10935,0.25589,0.17695,0.066317,0.056552,0.25841,0.18354,0.032901,0.24942,0.093671,0.13501,0.12611,0.21871,0.17055,0.16919,0.01005,0.025705,2,Surface
1.8411,0.88884,0.386,0.16539,0.37866,0.16126,0.5968,0.576,1.3136,0.3072,0.060711,0.51661,0.20372,0.098941,0.051759,0.21729,0.048331,0.073777,0.27566,0.24644,0.21811,0.14752,0.04702,0.14067,0.033926,0.13483,0.049674,0.078715,0.19459,0.18557,0.14469,0.25343,0.023056,0.13233,0.10927,0.070891,0.11621,0.11594,0.26578,0.11834,0.11098,0.13374,0.034612,0.11481,0.16882,0.13059,0.1064,0.14318,0.16538,0.13595,0.14633,2,Surface
1.8334,0.93549,0.20282,0.096952,0.13571,0.43396,0.53823,0.58479,1.025,0.49506,1.1454,1.444,0.32588,0.52871,0.26005,0.71671,0.37934,0.23567,0.15531,0.21839,0.21253,0.14401,0.41701,0.49326,0.060374,0.16314,0.019861,0.1015,0.0751,0.070219,0.11877,0.18501,0.23773,0.1333,0.11188,0.18184,0.14132,0.18654,0.090061,0.28258,0.081854,0.10742,0.094794,0.03158,0.10991,0.16279,0.011067,0.097987,0.11323,0.068795,0.16431,2,Surface
1.8326,1.0112,0.11081,0.17926,0.50436,0.1888,0.52597,0.25382,0.81534,0.392,0.099915,0.26905,0.17842,0.26072,0.31628,0.11915,0.13736,0.046332,0.11278,0.11641,0.16075,0.094096,0.17847,0.14502,0.070112,0.15702,0.16935,0.10825,0.1198,0.14126,0.088445,0.13706,0.1074,0.03517,0.1916,0.095288,0.21389,0.023948,0.27769,0.12685,0.29351,0.15775,0.12568,0.098447,0.13481,0.11368,0.15136,0.13088,0.050766,0.14546,0.11457,2,Surface
1.896,0.89516,0.43864,0.25097,1.0002,0.31712,0.75676,0.68301,1.3631,0.10188,0.037506,0.064208,0.073835,0.2613,0.16795,0.17355,0.13233,0.062958,0.12355,0.27169,0.081409,0.20245,0.15518,0.054322,0.060409,0.10429,0.01994,0.093617,0.030232,0.099022,0.055211,0.093444,0.15362,0.06158,0.11448,0.02565,0.070378,0.21772,0.16774,0.097373,0.072796,0.11308,0.085107,0.037216,0.10474,0.19952,0.12245,0.22482,0.081639,0.09891,0.25375,2,Surface
1.8662,0.89904,0.38206,0.22233,0.42607,0.92689,1.1961,0.85637,0.71386,0.74566,1.1042,0.76335,0.079696,0.1621,0.29492,0.19671,0.21376,0.094931,0.19732,0.099241,0.26267,0.12209,0.06741,0.16922,0.11235,0.16005,0.17295,0.18513,0.15476,0.1594,0.053829,0.056491,0.13441,0.18053,0.2088,0.062822,0.18347,0.13864,0.14206,0.062474,0.23599,0.14481,0.058959,0.025234,0.12265,0.25597,0.22437,0.12798,0.052813,0.11454,0.18273,2,Surface
1.7814,0.79734,0.47274,0.26234,0.31623,0.72372,0.7327,0.70328,1.1056,0.70019,1.0781,1.6841,0.53081,0.56939,0.55782,0.64504,0.39328,0.27071,0.21967,0.22538,0.27243,0.27912,0.065102,0.35186,0.018513,0.18905,0.01192,0.14238,0.067105,0.16986,0.12873,0.054632,0.18721,0.088675,0.16997,0.23494,0.14433,0.18072,0.055395,0.075835,0.1779,0.2121,0.22254,0.047152,0.048432,0.22532,0.1034,0.086266,0.27914,0.097472,0.20193,2,Surface
1.7532,0.81424,0.38685,0.18052,0.23379,0.51145,0.82847,0.7072,0.7938,0.70698,1.141,1.409,0.6059,0.45085,0.51102,0.57215,0.33601,0.17156,0.25608,0.10987,0.17845,0.049143,0.31761,0.30742,0.059324,0.11972,0.17656,0.092182,0.15263,0.078673,0.213,0.25236,0.13665,0.1098,0.097297,0.02712,0.072731,0.1673,0.087341,0.065005,0.043516,0.11853,0.041057,0.066492,0.20039,0.02774,0.11291,0.090984,0.11562,0.031725,0.11796,2,Surface
2.1239,1.0639,0.29282,0.13079,0.33567,0.76813,0.71263,0.77034,1.0843,0.48148,1.1502,1.4835,0.34348,0.43298,0.36423,0.66149,0.54323,0.43383,0.40794,0.46453,0.37047,0.41338,0.36377,0.30596,0.039148,0.099572,0.2385,0.043787,0.14859,0.13626,0.16464,0.24221,0.22304,0.13041,0.20992,0.1588,0.08022,0.045018,0.21702,0.17255,0.17634,0.14064,0.12355,0.13829,0.15548,0.073832,0.21074,0.064036,0.1361,0.14463,0.169,2,Surface
1.8664,0.9449,0.27562,0.19927,0.56406,0.46377,0.6746,0.59495,1.4268,0.1227,0.13976,0.3642,0.2151,0.3413,0.19935,0.014535,0.21679,0.23563,0.19185,0.056814,0.10757,0.1283,0.068629,0.13075,0.1012,0.13233,0.18011,0.056453,0.068966,0.10763,0.03183,0.17257,0.030672,0.079466,0.070393,0.091215,0.27176,0.14302,0.15434,0.021459,0.16242,0.089527,0.053028,0.14153,0.099317,0.23343,0.10069,0.22139,0.12395,0.034035,0.14528,2,Surface
2.0388,0.92683,0.45711,0.16124,0.2943,0.63213,0.58632,0.50946,0.75497,0.50126,0.92051,1.3079,0.15748,0.20427,0.72639,0.97346,0.41807,0.37605,0.27598,0.28385,0.30067,0.33099,0.16084,0.2048,0.03607,0.19621,0.1899,0.083509,0.23897,0.1672,0.13252,0.14041,0.029721,0.12003,0.19593,0.076635,0.096766,0.17256,0.18179,0.14865,0.16039,0.16063,0.22922,0.29883,0.069318,0.10301,0.018334,0.086506,0.030038,0.087464,0.071877,2,Surface
1.8818,0.95356,0.30851,0.17907,0.36577,0.52576,0.49586,0.39646,1.5213,0.39315,0.23197,0.38454,0.43456,0.4549,0.15178,0.243,0.15086,0.23957,0.24017,0.07685,0.09292,0.062154,0.066799,0.041685,0.081876,0.035963,0.16666,0.12396,0.12697,0.13554,0.1294,0.16753,0.23432,0.11572,0.047944,0.13926,0.027034,0.12969,0.10444,0.066314,0.11934,0.069069,0.098025,0.13372,0.017371,0.1013,0.036377,0.14958,0.073164,0.004764,0.019436,2,Surface
1.998,1.0065,0.35535,0.2738,0.89523,1.5072,1.5119,1.0642,0.9183,0.40988,0.17118,0.42606,0.1336,0.2285,0.44448,0.49516,0.16464,0.087585,0.092967,0.063605,0.19889,0.16159,0.099219,0.041295,0.31573,0.14507,0.063373,0.054925,0.31206,0.10309,0.096211,0.23422,0.084769,0.11868,0.21323,0.19883,0.11715,0.027486,0.053878,0.14418,0.29788,0.45563,0.20438,0.039946,0.1929,0.094369,0.29262,0.11539,0.14117,0.066877,0.15785,2,Surface
1.8135,0.94019,0.1702,0.054689,0.80124,0.22369,0.55715,0.34546,1.5701,0.38714,0.17094,0.11037,0.15563,0.4197,0.036895,0.19419,0.21907,0.28499,0.14752,0.070007,0.10652,0.129,0.12913,0.05173,0.19065,0.12177,0.14261,0.15141,0.16952,0.099558,0.048059,0.10319,0.11893,0.1022,0.1352,0.092854,0.091218,0.11805,0.22736,0.095489,0.20493,0.061987,0.059825,0.090881,0.22495,0.14939,0.16317,0.0079254,0.11075,0.128,0.14056,2,Surface
1.5903,0.78209,0.20552,0.047602,1.0369,0.37912,0.63633,0.46529,1.4425,0.046854,0.15613,0.18484,0.011918,0.062238,0.059044,0.202,0.10788,0.1098,0.11398,0.2575,0.24626,0.20687,0.081824,0.099956,0.2272,0.065124,0.18872,0.08668,0.13228,0.16885,0.16507,0.11904,0.087455,0.096886,0.19109,0.14721,0.18399,0.11925,0.16338,0.042547,0.18202,0.08862,0.26442,0.12546,0.15987,0.087689,0.087185,0.085833,0.021688,0.079769,0.0033319,2,Surface
1.9824,1.021,0.33348,0.32504,0.22683,0.73874,0.61858,0.82091,1.0861,0.54505,0.96338,1.8403,0.41836,0.37121,0.28322,0.37672,0.5369,0.30112,0.17089,0.2567,0.32146,0.26015,0.24409,0.38034,0.042174,0.11089,0.057163,0.14807,0.13786,0.24405,0.13085,0.15097,0.18488,0.18243,0.2453,0.20045,0.17777,0.047003,0.15247,0.22722,0.18483,0.22227,0.075737,0.069085,0.34079,0.018974,0.092517,0.18242,0.19352,0.16104,0.19651,2,Surface
1.8302,0.96893,0.27121,0.23579,0.33206,0.79261,0.6521,0.45765,0.81034,0.567,1.8212,1.4156,0.42449,0.34685,0.49097,0.79672,0.6318,0.32205,0.17645,0.26091,0.22473,0.47739,0.35766,0.23098,0.11972,0.21885,0.074047,0.094062,0.3087,0.073671,0.051195,0.10145,0.22836,0.24708,0.14497,0.034498,0.22389,0.22265,0.094377,0.16943,0.11181,0.17337,0.21669,0.061594,0.071777,0.073902,0.060819,0.12777,0.09572,0.14083,0.19496,2,Surface
1.7128,0.77672,0.46991,0.27699,0.46569,0.70902,0.74249,0.54245,0.87468,0.51918,1.4764,1.5528,0.55476,0.18447,0.39144,1.0051,0.53381,0.49486,0.51407,0.41442,0.25279,0.16943,0.33781,0.19133,0.18295,0.12235,0.079797,0.08045,0.17209,0.32293,0.06822,0.12659,0.066645,0.08624,0.16296,0.12899,0.03814,0.23798,0.30735,0.21412,0.1239,0.16037,0.26815,0.2677,0.098524,0.10928,0.048953,0.15769,0.24527,0.026779,0.13768,2,Surface
2.1585,1.0363,0.31631,0.087165,0.6289,1.0064,1.0382,0.92638,1.0705,0.60753,1.5431,1.7479,0.46007,0.19116,0.43058,0.37192,0.40986,0.38987,0.21243,0.029564,0.092064,0.19354,0.23455,0.050459,0.039907,0.16629,0.26041,0.15153,0.31754,0.0561,0.20424,0.02267,0.14019,0.12313,0.052171,0.060971,0.17212,0.26117,0.04144,0.056156,0.10494,0.092864,0.13957,0.15495,0.099518,0.24723,0.11078,0.1348,0.033225,0.15436,0.18768,2,Surface
2.062,0.94671,0.51102,0.26278,0.61862,0.34964,0.91952,0.5957,1.2761,0.24879,0.10993,0.14785,0.19172,0.24329,0.20305,0.16032,0.14949,0.11857,0.15637,0.16393,0.12214,0.11508,0.14651,0.30392,0.23999,0.096897,0.046377,0.063927,0.12603,0.18422,0.19939,0.080154,0.042718,0.13349,0.037366,0.061428,0.074641,0.095127,0.13987,0.053239,0.12419,0.027935,0.073693,0.13201,0.13309,0.10917,0.055592,0.10694,0.13431,0.065797,0.087128,2,Surface
2.0197,0.96618,0.42536,0.31835,0.39791,1.0389,0.59218,0.75322,0.83444,0.46117,1.4718,1.7995,0.58399,0.43592,0.35022,0.66503,0.25473,0.31663,0.43689,0.40647,0.30688,0.23517,0.058431,0.20273,0.19087,0.23764,0.33252,0.11546,0.23301,0.29299,0.17126,0.086509,0.24142,0.14035,0.076407,0.25951,0.17609,0.10235,0.13694,0.097706,0.18743,0.16869,0.020285,0.17772,0.050438,0.011121,0.10416,0.14292,0.090472,0.058482,0.15148,2,Surface
1.9223,1.0087,0.30846,0.39128,1.1168,0.45603,0.52984,0.56989,1.0575,0.37965,0.079355,0.1628,0.17136,0.11295,0.11607,0.098799,0.10454,0.046462,0.19146,0.082434,0.23419,0.16635,0.13013,0.22003,0.17751,0.13432,0.19002,0.10439,0.19538,0.095428,0.097593,0.064249,0.014176,0.033675,0.10784,0.048176,0.12048,0.0923,0.093632,0.16777,0.20891,0.19108,0.10776,0.013951,0.07194,0.050071,0.18292,0.014694,0.1438,0.072129,0.10129,2,Surface
2.3225,1.1999,0.42512,0.30132,0.74792,1.5305,1.5134,1.0748,1.2446,0.35093,0.44519,0.33065,0.15465,0.13467,0.26187,0.26306,0.26211,0.18937,0.14334,0.14279,0.17676,0.045139,0.26738,0.11599,0.26573,0.14786,0.18081,0.12242,0.1066,0.23185,0.088052,0.32895,0.13472,0.064649,0.18453,0.1866,0.23105,0.11428,0.19417,0.032132,0.10298,0.22074,0.25072,0.25472,0.19382,0.079793,0.15586,0.051996,0.22516,0.2885,0.17945,2,Surface
1.9582,1.0108,0.23029,0.049189,0.54639,1.1169,1.1489,0.82246,0.81749,0.18912,1.078,0.79377,0.038924,0.1841,0.27197,0.19573,0.086405,0.16061,0.11056,0.051016,0.1456,0.18721,0.10299,0.13733,0.18652,0.092187,0.23855,0.29041,0.068234,0.17295,0.11732,0.19896,0.25104,0.15572,0.14075,0.064631,0.10192,0.18856,0.15623,0.10653,0.15746,0.226,0.1489,0.14485,0.212,0.24189,0.12294,0.31139,0.36397,0.30334,0.12412,2,Surface
1.6947,0.83622,0.44063,0.4153,0.47152,0.80621,0.70151,0.59286,0.62945,0.6834,1.758,1.5939,0.50576,0.43051,0.66033,0.87818,0.50692,0.52206,0.49765,0.38305,0.34535,0.42412,0.57747,0.53891,0.2592,0.13045,0.095229,0.018061,0.10534,0.25012,0.14422,0.12461,0.090178,0.17141,0.10689,0.14347,0.082565,0.12803,0.17272,0.027144,0.15054,0.19689,0.27134,0.14715,0.22142,0.26787,0.092961,0.17412,0.18817,0.23968,0.17302,2,Surface
1.9551,0.84762,0.50164,0.16864,0.43769,0.84685,0.71168,0.84348,1.0056,0.67525,1.5048,1.631,0.76129,0.53713,0.4736,0.54661,0.26147,0.15047,0.11416,0.19266,0.22312,0.18583,0.26228,0.055984,0.07318,0.092393,0.084524,0.11455,0.18518,0.18025,0.26598,0.0064949,0.10001,0.29551,0.073517,0.096375,0.27841,0.37913,0.12206,0.17167,0.25894,0.11057,0.1952,0.23407,0.10176,0.15343,0.13675,0.31506,0.18167,0.22601,0.13005,2,Surface
1.8359,0.87449,0.34375,0.17093,0.66299,0.42445,0.27532,0.68016,1.6668,0.33884,0.31646,0.10881,0.15046,0.3199,0.14385,0.077716,0.085662,0.11974,0.05087,0.014851,0.060527,0.058468,0.12962,0.18084,0.066467,0.10981,0.19261,0.10169,0.12537,0.21362,0.08516,0.18364,0.10955,0.053886,0.20331,0.13934,0.073038,0.091007,0.11698,0.11895,0.16412,0.15802,0.066946,0.14592,0.15812,0.10967,0.12709,0.042424,0.067762,0.14485,0.18847,2,Surface
1.6624,0.84451,0.25971,0.14663,1.1458,0.59678,0.5714,0.69379,1.2671,0.035273,0.26427,0.11891,0.42219,0.32437,0.18049,0.28062,0.096929,0.12365,0.14075,0.092632,0.040182,0.33836,0.12684,0.060876,0.069423,0.20119,0.03154,0.086817,0.21616,0.040126,0.15405,0.048692,0.12081,0.16211,0.11336,0.030574,0.12623,0.17293,0.21612,0.13102,0.11402,0.1281,0.24985,0.1377,0.088481,0.12285,0.11451,0.13417,0.1644,0.14694,0.12178,2,Surface
2.0153,0.89043,0.5298,0.27297,0.44354,0.90933,1.1466,0.92596,0.85041,0.24839,1.5141,1.9128,0.38865,0.25649,0.57712,0.21787,0.10631,0.21183,0.078837,0.20609,0.2309,0.13244,0.29649,0.27737,0.35198,0.083633,0.16361,0.12591,0.13674,0.14327,0.23784,0.10901,0.07175,0.14931,0.10889,0.13369,0.11115,0.086089,0.043439,0.05626,0.018211,0.1336,0.17741,0.27828,0.016707,0.18985,0.27735,0.092106,0.10807,0.26118,0.18881,2,Surface
2.0556,1.022,0.29284,0.22373,0.44809,0.80745,1.0368,0.92223,0.75074,0.78412,1.5028,1.5725,0.72479,0.41832,0.33609,0.9461,0.57772,0.45355,0.22265,0.14571,0.28103,0.3259,0.23686,0.22888,0.16283,0.10714,0.093209,0.22146,0.23778,0.19613,0.17177,0.11351,0.26508,0.17157,0.20618,0.19494,0.17047,0.17554,0.14431,0.10059,0.38369,0.074194,0.17148,0.072603,0.14196,0.2803,0.10294,0.085848,0.064032,0.08511,0.088699,2,Surface
1.8099,0.83916,0.34576,0.14291,0.79949,0.35228,0.38025,0.42249,1.5132,0.39914,0.29772,0.30973,0.17102,0.16073,0.21974,0.15935,0.079208,0.14401,0.091353,0.12332,0.083778,0.065186,0.090779,0.26369,0.022124,0.07448,0.080023,0.20539,0.090829,0.11567,0.074666,0.15351,0.10133,0.13084,0.076362,0.039383,0.075443,0.25179,0.0073738,0.072386,0.04438,0.10127,0.065099,0.12902,0.092832,0.15942,0.087477,0.21826,0.1894,0.040812,0.11296,2,Surface
