F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,Label
1.9816,1.0002,0.28874,0.13885,0.040599,0.078572,0.2301,0.67806,0.50793,0.81406,0.94065,0.56019,0.70092,0.12987,0.11189,0.2278,0.48588,0.090102,0.12096,0.054239,0.12926,0.046617,0.0081162,0.032546,0.030212,0.030243,0.056788,0.022293,0.042267,0.0211,0.029305,0.03173,0.034118,0.021387,0.031208,0.017453,0.03559,0.0056924,0.03065,0.0035316,0.020349,0.029593,0.015997,0.0082914,0.031289,0.018592,0.011549,0.021306,0.01562,0.023123,0.0058875,1,Corona
0.29755,0.62478,0.1369,0.35774,0.23195,0.37851,2.4525,10.19,4.1537,4.6164,3.2452,7.4234,5.111,1.0165,1.3805,1.2969,0.79175,0.46206,0.8393,1.1998,1.0036,0.30739,0.35692,0.21094,0.35338,0.22432,0.13292,0.096786,0.18223,0.20013,0.13902,0.096831,0.10818,0.20506,0.10443,0.16283,0.19887,0.35045,0.31975,0.1012,0.19974,0.27208,0.1197,0.081922,0.17484,0.21586,0.27143,0.18389,0.20253,0.14694,0.097042,1,Corona
0.68446,0.37127,0.12028,0.13344,0.075841,0.11136,0.2886,1.3156,0.98779,1.2352,1.1182,0.80091,0.75751,0.069824,0.16643,0.27303,0.18626,0.065591,0.068167,0.10895,0.089447,0.093831,0.059157,0.031694,0.018668,0.046395,0.018362,0.03805,0.045771,0.036851,0.0064493,0.018861,0.039937,0.0053768,0.038322,0.022863,0.024118,0.057398,0.022337,0.010866,0.021839,0.010661,0.032832,0.021165,0.031106,0.045608,0.010295,0.038029,0.03428,0.028261,0.030905,1,Corona
0.75387,0.42838,0.092431,0.07368,0.054177,0.14736,0.30743,1.4361,1.0009,1.3343,1.1548,0.79792,0.71982,0.04902,0.1259,0.26414,0.28064,0.021109,0.052605,0.054748,0.016005,0.04617,0.06343,0.026182,0.040631,0.035444,0.028415,0.025455,0.073435,0.043676,0.023262,0.047726,0.054046,0.021049,0.035702,0.031598,0.039539,0.03738,0.0068203,0.017931,0.039132,0.033029,0.045586,0.034209,0.048589,0.011051,0.021761,0.03,0.040676,0.013716,0.019304,1,Corona
1.9025,0.96309,0.28177,0.16001,0.067632,0.14174,0.15331,1.0014,0.98641,0.6919,0.39018,0.0348,0.174,0.22388,0.17249,0.1547,0.13271,0.12691,0.10562,0.10015,0.097249,0.052585,0.049338,0.03006,0.020935,0.032168,0.028352,0.0095433,0.013565,0.0071919,0.0064914,0.020981,0.010426,0.014266,0.0074363,0.0054359,0.013185,0.0066753,0.01681,0.012157,0.007065,0.01773,0.0064139,0.0095055,0.0095185,0.0029996,0.018345,0.0077478,0.00878,0.012805,0.019505,2,Surface
1.9415,0.96814,0.31025,0.18994,0.014596,0.055441,0.086756,1.0783,1.0634,0.72913,0.19455,0.008737,0.052858,0.074934,0.014932,0.030337,0.072285,0.025088,0.051916,0.053061,0.052163,0.019687,0.012022,0.014868,0.012712,0.0030061,0.0091254,0.010323,0.02452,0.019514,0.0088596,0.016362,0.033772,0.015764,0.0087747,0.015581,0.0014503,0.0062346,0.010004,0.017904,0.0048571,0.013232,0.0087422,0.0071863,0.010219,0.012182,0.0098194,0.0090028,0.0084099,0.01569,0.010988,2,Surface
1.8206,0.91726,0.28728,0.21029,0.077088,0.069719,0.17064,0.93858,0.92072,0.63855,0.32345,0.084207,0.1576,0.14265,0.11939,0.10349,0.080535,0.01664,0.057382,0.02824,0.036046,0.1145,0.02048,0.025267,0.033067,0.0054781,0.0061617,0.023972,0.0085197,0.048037,0.018137,0.014039,0.027103,0.0088966,0.0047514,0.0058637,0.0052999,0.0062982,0.015023,0.0060475,0.014467,0.010701,0.015173,0.011147,0.018488,0.0098294,0.0095493,0.012382,0.010364,0.0090478,0.01161,2,Surface
1.8206,0.92961,0.26704,0.19174,0.022967,0.095745,0.32216,0.89462,1.0122,0.71402,0.38642,0.095159,0.085107,0.055925,0.068882,0.12568,0.065032,0.063425,0.030233,0.05219,0.042088,0.037292,0.0267,0.013962,0.027796,0.020448,0.02209,0.005221,0.012498,0.019159,0.01138,0.0024074,0.017384,0.0092684,0.008849,0.0042284,0.014325,0.0061241,0.012695,0.0088869,0.018996,0.011238,0.0051731,0.0055451,0.0046998,0.0084767,0.019035,0.012601,0.0089673,0.012155,0.0030317,2,Surface
1.8351,0.93297,0.2772,0.18025,0.043783,0.075943,0.16634,0.93004,0.9863,0.7157,0.29633,0.1349,0.1004,0.15044,0.094054,0.078122,0.0875,0.011966,0.01595,0.049694,0.08094,0.040874,0.020437,0.019948,0.019287,0.039642,0.020087,0.021473,0.019723,0.022185,0.01033,0.0086759,0.0047069,0.013957,0.012806,0.015115,0.013965,0.0061446,0.0049537,0.015631,0.011386,0.010698,0.0047246,0.011591,0.0062325,0.0017725,0.0071765,0.0094831,0.0057639,0.01372,0.0053974,2,Surface
1.8647,0.90519,0.34696,0.2067,0.057858,0.12976,0.18689,0.90541,0.97041,0.67768,0.44324,0.097655,0.18873,0.13601,0.10534,0.12006,0.070122,0.077087,0.059967,0.052587,0.066889,0.024711,0.015613,0.0051684,0.02656,0.012815,0.0098051,0.01612,0.026194,0.025244,0.017533,0.013324,0.019032,0.0099404,0.012037,0.0032349,0.011102,0.010778,0.014711,0.00080079,0.014298,0.012322,0.011273,0.0084179,0.0073378,0.020772,0.0062248,0.0034091,0.018625,0.008903,0.009978,2,Surface
1.8374,0.9524,0.24154,0.17121,0.03811,0.12518,0.21506,0.77894,1.0624,0.7171,0.37252,0.094038,0.12335,0.20641,0.13744,0.14591,0.11476,0.13188,0.074513,0.085584,0.098692,0.040978,0.030437,0.036161,0.025276,0.023468,0.047246,0.029426,0.041479,0.0098499,0.0058268,0.01564,0.016012,0.019944,0.0024831,0.0015768,0.01228,0.0040937,0.001694,0.0077886,0.01522,0.016801,0.012095,0.026491,0.0041038,0.0067903,0.020433,0.004568,0.012271,0.030446,0.006545,2,Surface
1.755,0.87498,0.29923,0.19387,0.0469,0.058231,0.20458,0.93605,1.068,0.78953,0.465,0.035655,0.17113,0.2639,0.19293,0.22523,0.23045,0.10369,0.052222,0.059984,0.075161,0.031434,0.023694,0.014301,0.017151,0.0070017,0.016923,0.027505,0.0022807,0.013406,0.014837,0.018227,0.011812,0.021852,0.012182,0.016533,0.021236,0.0053461,0.01645,0.017466,0.016351,0.01317,0.026358,0.0087516,0.0077882,0.010513,0.0043002,0.0043566,0.0061028,0.010644,0.0049103,2,Surface
1.8611,0.91361,0.29634,0.1234,0.050059,0.079884,0.1443,0.89618,1.1255,0.83691,0.48795,0.10279,0.11762,0.10757,0.044582,0.050948,0.0086111,0.056212,0.022695,0.039273,0.057576,0.051844,0.010779,0.060742,0.020385,0.041198,0.011783,0.022309,0.012365,0.0085622,0.020657,0.0066447,0.002234,0.015738,0.011473,0.0050376,0.0059294,0.004593,0.019215,0.0048431,0.0039925,0.017288,0.012956,0.013079,0.016303,0.012951,0.0058821,0.0041787,0.0049626,0.0038898,0.0058989,2,Surface
1.8425,0.94367,0.28766,0.22853,0.037014,0.059418,0.15106,1.0062,1.1336,0.78557,0.51607,0.091583,0.070821,0.14515,0.12179,0.087694,0.09229,0.021581,0.058513,0.069163,0.061818,0.0048978,0.0088286,0.030188,0.057215,0.0048594,0.031917,0.0091416,0.0064538,0.030084,0.0081189,0.01052,0.019396,0.0022133,0.0079645,0.0098317,0.02326,0.017227,0.013412,0.011593,0.017505,0.017134,0.013065,0.0076793,0.0043495,0.0040895,0.009608,0.012327,0.019731,0.0047526,0.016804,2,Surface
1.9084,0.9975,0.26763,0.22348,0.059753,0.13614,0.26737,0.9486,1.2083,0.76106,0.36596,0.10518,0.10091,0.1123,0.057504,0.11155,0.069709,0.023311,0.05187,0.071993,0.095673,0.034201,0.023542,0.017857,0.009917,0.014271,0.036345,0.0069248,0.0047113,0.010803,0.0055137,0.013658,0.017416,0.01392,0.009526,0.019978,0.018765,0.016662,0.026878,0.0019912,0.0060996,0.005393,0.014502,0.0010983,0.011399,0.01602,0.012454,0.0082385,0.0083754,0.014642,0.020866,2,Surface
1.8613,0.94693,0.27147,0.1775,0.040985,0.066213,0.14787,0.8646,1.0258,0.68298,0.52141,0.06783,0.22147,0.054644,0.044155,0.0897,0.012133,0.063623,0.070528,0.097197,0.093175,0.060188,0.025021,0.011746,0.013333,0.0028198,0.017352,0.009635,0.0095232,0.017479,0.0068324,0.012995,0.010283,0.023472,0.0076671,0.014974,0.010224,0.005112,0.0099507,0.0073329,0.0055828,0.0098948,0.018894,0.0090824,0.002438,0.0087279,0.013412,0.0033708,0.0067462,0.017315,0.0047957,2,Surface
1.8442,0.93036,0.30133,0.22103,0.0083575,0.044232,0.239,0.93294,0.87037,0.56467,0.57399,0.13622,0.1,0.042626,0.024669,0.022568,0.012533,0.068089,0.073355,0.038361,0.016132,0.054562,0.029653,0.016879,0.019518,0.023274,0.021271,0.021768,0.01414,0.02265,0.024033,0.022156,0.0096813,0.0067347,0.0065337,0.014385,0.0088934,0.013066,0.011185,0.019304,0.0085796,0.0031294,0.0099356,0.0026106,0.018239,0.0023907,0.0079054,0.0088225,0.0097742,0.0034117,0.012868,2,Surface
1.8801,0.98783,0.2614,0.22018,0.036674,0.082017,0.23117,1.1932,1.3708,0.97998,0.37105,0.058344,0.06503,0.1928,0.15216,0.1443,0.082501,0.058493,0.10949,0.031037,0.047895,0.093472,0.029561,0.017414,0.015848,0.022379,0.024423,0.012298,0.012858,0.022246,0.014123,0.012802,0.012709,0.031468,0.027931,0.0091802,0.014538,0.01263,0.018143,0.018482,0.0055781,0.01075,0.022639,0.00928,0.0078135,0.0083196,0.012208,0.015997,0.019089,0.0054411,0.0080705,2,Surface
1.8606,0.8846,0.38168,0.23479,0.028925,0.0392,0.073454,1.2313,1.158,0.88288,0.29777,0.19529,0.28747,0.11161,0.040444,0.01294,0.067952,0.054078,0.10668,0.057505,0.0065897,0.005251,0.0088702,0.026392,0.015987,0.026082,0.0097065,0.0070248,0.0061213,0.01456,0.023069,0.023469,0.012008,0.0056917,0.027009,0.0074259,0.013996,0.016229,0.0083121,0.033245,0.003783,0.0080758,0.017682,0.01753,0.0056704,0.0050187,0.012193,0.022764,0.014768,0.013161,0.010448,2,Surface
1.9214,0.96694,0.31828,0.21978,0.061249,0.081123,0.22641,0.93622,0.91671,0.58417,0.85743,0.20489,0.21194,0.044195,0.042588,0.073199,0.079386,0.025268,0.049713,0.11038,0.092379,0.079635,0.016493,0.035396,0.0086384,0.036468,0.007258,0.024485,0.015963,0.023043,0.0085657,0.014299,0.013563,0.012012,0.0048482,0.014522,0.017462,0.023862,0.019023,0.0048253,0.011015,0.010862,0.014473,0.0048734,0.019863,0.0091383,0.023149,0.018668,0.013718,0.0080651,0.0029825,2,Surface
1.8155,0.88606,0.32539,0.18284,0.015241,0.17205,0.25997,1.4196,1.3068,1.1006,0.56623,0.011626,0.0052723,0.033179,0.020723,0.056363,0.071422,0.027697,0.0398,0.030901,0.036329,0.029108,0.026035,0.023351,0.035629,0.0010612,0.022415,0.0031758,0.032136,0.029366,0.0044114,0.018147,0.018575,0.022813,0.012455,0.021232,0.0044917,0.010081,0.0077494,0.021459,0.0033681,0.021478,0.018013,0.017903,0.0055536,0.010713,0.017323,0.012024,0.0031553,0.012403,0.012856,2,Surface
1.8748,0.92772,0.32741,0.21129,0.078545,0.12512,0.18131,1.0187,1.2544,0.81505,0.56167,0.14977,0.13453,0.088246,0.077623,0.10006,0.043429,0.022913,0.044758,0.079934,0.057938,0.061933,0.066669,0.031666,0.0062176,0.038582,0.008699,0.01572,0.017731,0.0066356,0.011943,0.010271,0.021045,0.017141,0.0074873,0.012641,0.0076857,0.01375,0.017548,0.01595,0.014816,0.016402,0.015214,0.005014,0.022745,0.012834,0.0087957,0.019264,0.0014185,0.0053769,0.0086853,2,Surface
1.9367,0.91816,0.35726,0.16322,0.049744,0.093981,0.055623,0.71715,0.71459,0.73011,1.473,0.3163,0.43898,0.32462,0.27895,0.23107,0.27726,0.054972,0.053227,0.07654,0.032863,0.029066,0.023614,0.041337,0.020507,0.0087036,0.039585,0.008186,0.012372,0.0095181,0.022292,0.038743,0.016506,0.01013,0.019072,0.025434,0.022048,0.011821,0.020444,0.0059072,0.0085908,0.01234,0.0037075,0.011405,0.0083327,0.011555,0.0055402,0.0070967,0.020091,0.0041418,0.010686,2,Surface
1.7883,0.9221,0.2557,0.19099,0.057,0.12295,0.197,1.1301,1.293,0.85343,0.1719,0.036134,0.046062,0.047259,0.035779,0.043009,0.0050428,0.096893,0.049948,0.060739,0.060396,0.021517,0.031382,0.0068523,0.027017,0.020032,0.012058,0.010649,0.016524,0.014688,0.016705,0.010966,0.023593,0.0074778,0.0056342,0.016334,0.0065746,0.015761,0.0059541,0.018424,0.011527,0.012589,0.004429,0.015529,0.0034251,0.01833,0.0052741,0.010054,0.0030812,0.0071557,0.01186,2,Surface
1.9063,0.89232,0.35288,0.11724,0.056228,0.075212,0.030543,0.71626,0.65821,0.61354,1.5187,0.26514,0.38139,0.27352,0.25681,0.29506,0.21505,0.041508,0.034486,0.058539,0.047523,0.01222,0.028985,0.014572,0.015692,0.020773,0.022332,0.015917,0.010714,0.020744,0.0096251,0.013184,0.030986,0.015511,0.010317,0.015838,0.014436,0.0091167,0.0087111,0.01399,0.011601,0.011638,0.014222,0.015116,0.0050849,0.016138,0.011823,0.019906,0.03112,0.020445,0.020376,2,Surface
1.7713,0.93675,0.24409,0.22965,0.064489,0.12252,0.22806,1.1364,1.4821,1.053,0.77109,0.093576,0.09709,0.057776,0.036699,0.12355,0.066539,0.047668,0.007819,0.061244,0.1046,0.036789,0.0089525,0.0042899,0.0085689,0.028801,0.018296,0.018024,0.0191,0.028453,0.0041002,0.0099748,0.016694,0.012907,0.020991,0.0093384,0.0070454,0.017818,0.0051967,0.018299,0.0043741,0.018201,0.0090746,0.025007,0.015626,0.0098662,0.0042469,0.0090696,0.010026,0.01519,0.028303,2,Surface
1.7982,0.91299,0.26868,0.20906,0.0091886,0.094343,0.063006,0.27808,0.6206,0.28574,0.36681,0.067393,0.13976,0.069575,0.049834,0.11515,0.021258,0.052563,0.076482,0.031566,0.071338,0.062515,0.011161,0.03123,0.045543,0.012211,0.044927,0.023549,0.029126,0.0083828,0.015134,0.024964,0.01273,0.011321,0.01484,0.021053,0.0060577,0.010311,0.017693,0.023626,0.020295,0.0094102,0.0034377,0.0083107,0.0035117,0.0089844,0.0056801,0.0035899,0.01451,0.021322,0.0088712,2,Surface
1.8504,0.95258,0.27525,0.22709,0.01213,0.15583,0.15817,1.1032,1.2991,0.91214,1.0875,0.13845,0.28381,0.29468,0.25877,0.18334,0.14103,0.18555,0.14013,0.098446,0.08935,0.089757,0.064238,0.022174,0.015976,0.027188,0.023543,0.021834,0.041269,0.0069854,0.028367,0.006597,0.0075591,0.010743,0.022617,0.012134,0.0047804,0.0079321,0.026714,0.014579,0.022374,0.025172,0.0096911,0.0079887,0.0064023,0.0076571,0.01043,0.013125,0.0028287,0.0069063,0.0069123,2,Surface
1.8635,0.9562,0.29654,0.21958,0.044711,0.10198,0.29675,1.0958,1.5261,1.0078,0.55092,0.11833,0.076617,0.22058,0.10294,0.13024,0.094549,0.053808,0.037546,0.06841,0.13724,0.052141,0.065781,0.012432,0.037547,0.02221,0.023834,0.017567,0.031786,0.023214,0.012441,0.014667,0.016931,0.023459,0.0066926,0.018108,0.014164,0.0051835,0.013848,0.013037,0.0079278,0.0089766,0.0030728,0.015275,0.019475,0.0067432,0.020439,0.0035074,0.029078,0.034339,0.013741,2,Surface
1.9128,0.98051,0.30258,0.25525,0.0669,0.10066,0.20092,1.3322,1.4205,1.0335,0.22983,0.03854,0.12584,0.21271,0.14398,0.12371,0.15364,0.010708,0.022896,0.010429,0.04717,0.13293,0.015503,0.0499,0.02119,0.0369,0.017899,0.015218,0.0082361,0.02576,0.02494,0.011002,0.0084116,0.019337,0.019144,0.0091365,0.0090002,0.0072405,0.0067256,0.01652,0.022834,0.013201,0.031139,0.041515,0.0041766,0.012406,0.0043093,0.0057147,0.019413,0.016266,0.01414,2,Surface
1.7726,0.90088,0.26227,0.18663,0.042424,0.088612,0.10786,1.0931,1.2496,0.85308,0.49112,0.1719,0.2677,0.096708,0.054442,0.1247,0.12257,0.059357,0.034808,0.11076,0.064047,0.017739,0.04108,0.045422,0.0257,0.026542,0.022477,0.016322,0.01999,0.012677,0.015252,0.02281,0.00042112,0.0090258,0.020907,0.012285,0.0051497,0.010559,0.015084,0.0131,0.010801,0.010752,0.02084,0.013016,0.0091559,0.0061629,0.015021,0.0025885,0.0053989,0.0057297,0.010142,2,Surface
1.8542,0.93214,0.26001,0.13437,0.020476,0.029232,0.10221,0.15189,0.7096,0.62723,0.47133,0.20432,0.064709,0.087578,0.084385,0.056968,0.056886,0.049747,0.056511,0.01445,0.07031,0.039827,0.033722,0.025597,0.018121,0.041154,0.022624,0.035687,0.014483,0.0071318,0.024299,0.027215,0.038319,0.02189,0.014086,0.017586,0.010541,0.019803,0.010795,0.019015,0.0015976,0.0095439,0.009334,0.0044758,0.0087989,0.0012216,0.0047765,0.012149,0.0042072,0.0064514,0.014081,2,Surface
1.9159,0.92869,0.31814,0.13583,0.069526,0.073716,0.08581,0.48167,0.54898,0.56353,1.4776,0.2584,0.37004,0.35795,0.28427,0.26895,0.26318,0.192,0.16971,0.20583,0.22255,0.12942,0.031521,0.016608,0.010339,0.022595,0.0085228,0.0089152,0.027932,0.0095884,0.027254,0.019025,0.0028901,0.015936,0.012689,0.015473,0.014624,0.0070002,0.0013426,0.0052756,0.015632,0.027584,0.013293,0.022086,0.01984,0.0034652,0.0096011,0.0073794,0.016179,0.006305,0.021106,2,Surface
1.8465,0.92359,0.30437,0.19908,0.02296,0.064474,0.16247,0.0922,0.62933,0.32771,0.2463,0.082889,0.073837,0.024433,0.044657,0.029523,0.034517,0.012861,0.027561,0.020615,0.024969,0.0074053,0.019933,0.010732,0.026286,0.01137,0.0097916,0.0035619,0.0099711,0.009229,0.017277,0.015761,0.0037124,0.0080575,0.011006,0.012938,0.014857,0.0099734,0.018302,0.010937,0.011013,0.01079,0.0070689,0.0047848,0.009353,0.015156,0.0078553,0.023882,0.0022813,0.0016437,0.022531,2,Surface
1.8068,0.9003,0.27431,0.14127,0.032187,0.085146,0.30049,0.43046,0.69932,0.59306,0.13249,0.051054,0.097033,0.028076,0.075967,0.05317,0.026892,0.0096275,0.080048,0.047636,0.033994,0.011594,0.067005,0.033198,0.0070875,0.0054553,0.027561,0.0080963,0.015191,0.021275,0.027862,0.030557,0.041613,0.036298,0.022778,0.0079562,0.014563,0.0094446,0.0064198,0.013447,0.018505,0.025624,0.01199,0.020731,0.0082922,0.0045575,0.013796,0.0060409,0.016925,0.0078719,0.011234,2,Surface
1.8262,0.9426,0.26879,0.22445,0.0452,0.079946,0.1654,1.0845,1.2963,0.87061,0.82175,0.18851,0.22141,0.18587,0.076926,0.087235,0.11568,0.046117,0.064474,0.084948,0.063947,0.061,0.030967,0.042003,0.035431,0.019126,0.032847,0.031492,0.012775,0.014432,0.018599,0.015089,0.0081059,0.027016,0.0024168,0.011534,0.019143,0.0079706,0.0054018,0.0040304,0.0060326,0.019832,0.015481,0.01403,0.0051694,0.021843,0.011149,0.010362,0.013395,0.010061,0.011591,2,Surface
1.9209,0.92397,0.3329,0.15584,0.061568,0.12055,0.060133,0.75238,0.74656,0.71181,1.4604,0.25835,0.42507,0.3048,0.32108,0.26435,0.22009,0.095958,0.061987,0.047138,0.017962,0.097823,0.0083127,0.019084,0.0193,0.023637,0.017392,0.053295,0.010608,0.014315,0.02471,0.00246,0.010619,0.019081,0.0039048,0.0078827,0.013233,0.014841,0.014246,0.012701,0.0066935,0.026976,0.01319,0.014687,0.012042,0.014545,0.011314,0.00348,0.0090492,0.011836,0.011743,2,Surface
1.9546,0.92267,0.35085,0.11859,0.092991,0.11523,0.082433,0.67127,0.79686,0.71581,1.4602,0.29197,0.41817,0.26346,0.24431,0.22682,0.22962,0.071659,0.077105,0.10182,0.076256,0.043838,0.02646,0.020073,0.02319,0.02048,0.0075818,0.015352,0.019961,0.029316,0.026303,0.012028,0.022586,0.014851,0.017507,0.003646,0.016204,0.0026847,0.016662,0.027398,0.0045036,0.006756,0.011984,0.015713,0.028024,0.01682,0.01346,0.006637,0.014604,0.025401,0.026072,2,Surface
2.0086,0.98069,0.32432,0.15302,0.10126,0.078939,0.058157,0.68185,0.68673,0.71291,1.4776,0.24677,0.51536,0.46014,0.3683,0.29135,0.36852,0.15905,0.10315,0.10576,0.16459,0.02127,0.012547,0.027651,0.028083,0.02305,0.018499,0.013968,0.0077584,0.038592,0.015894,0.017272,0.051294,0.019068,0.01581,0.013397,0.019379,0.014206,0.0062912,0.01318,0.021058,0.020943,0.0082997,0.0048152,0.019505,0.015425,0.015449,0.018114,0.0072171,0.018661,0.018872,2,Surface
1.8415,0.90044,0.31485,0.15664,0.0666,0.080692,0.16751,0.36369,0.64865,0.47741,0.32347,0.11733,0.11412,0.035292,0.070537,0.037007,0.03102,0.029269,0.02491,0.049801,0.045646,0.044751,0.036897,0.051495,0.038427,0.026059,0.014948,0.020925,0.015825,0.029511,0.025896,0.0039643,0.020869,0.019689,0.017604,0.012388,0.020633,0.014427,0.01849,0.0098208,0.00026758,0.0055178,0.010634,0.010737,0.012001,0.0080957,0.0058688,0.0048422,0.0074224,0.011953,0.0098426,2,Surface
1.9705,0.94669,0.33976,0.14577,0.076802,0.077633,0.044927,0.72812,0.66513,0.60257,1.4258,0.24774,0.61612,0.28087,0.25178,0.31459,0.25461,0.10785,0.076547,0.13602,0.18321,0.046241,0.0131,0.04687,0.022222,0.012887,0.026915,0.013127,0.0026661,0.026582,0.022306,0.033599,0.0067418,0.00086735,0.0057677,0.0077505,0.009576,0.007545,0.015858,0.0093438,0.0081226,0.017859,0.013461,0.0083671,0.0068131,0.017276,0.017987,0.021115,0.0064177,0.018242,0.0083344,2,Surface
1.8934,0.92791,0.30246,0.14973,0.018736,0.054541,0.08255,0.39804,0.71604,0.49992,0.435,0.0044085,0.23517,0.048708,0.06018,0.096465,0.084336,0.025817,0.038822,0.068839,0.058369,0.075467,0.060717,0.01419,0.011248,0.035361,0.013977,0.022439,0.014773,0.0086824,0.028613,0.018621,0.01105,0.019648,0.0044855,0.023112,0.0046428,0.0047502,0.013127,0.015822,0.013779,0.005549,0.00089535,0.0081909,0.011085,0.01591,0.014256,0.0088491,0.012304,0.019127,0.0047382,2,Surface
1.9161,1.001,0.25739,0.20092,0.017203,0.09524,0.25417,1.5436,1.5329,1.1761,0.54468,0.019563,0.33965,0.1329,0.088762,0.14685,0.042107,0.022696,0.036346,0.05221,0.045826,0.035963,0.020927,0.027501,0.01318,0.0225,0.02489,0.024055,0.037049,0.0096929,0.013236,0.02699,0.024293,0.0059752,0.012965,0.028833,0.017511,0.035767,0.0037827,0.024644,0.0092562,0.04081,0.012107,0.0093136,0.029083,0.014806,0.026811,0.01709,0.029075,0.023326,0.0071617,2,Surface
1.9208,0.93532,0.32166,0.12946,0.016281,0.062545,0.11817,0.077723,0.54351,0.35697,0.19301,0.11189,0.10509,0.04501,0.12515,0.061364,0.034751,0.026773,0.06268,0.041633,0.077088,0.061542,0.042683,0.050519,0.03654,0.014768,0.021536,0.022982,0.011038,0.022372,0.015504,0.011995,0.011069,0.027999,0.014575,0.010188,0.017872,0.010576,0.0084191,0.0075176,0.007588,0.014104,0.01065,0.0073166,0.016331,0.0056505,0.0042478,0.0091187,0.012101,0.0085004,0.0057983,2,Surface
1.8664,0.88524,0.37454,0.19403,0.067819,0.059769,0.26183,0.2967,0.59082,0.58003,0.16609,0.082997,0.085363,0.080053,0.060803,0.039029,0.066631,0.022945,0.037542,0.026592,0.069663,0.053865,0.069929,0.019687,0.037323,0.022711,0.011464,0.036297,0.033117,0.025436,0.020467,0.027617,0.014544,0.0088312,0.013694,0.008813,0.012849,0.011279,0.014393,0.0051059,0.013922,0.0098637,0.001891,0.0057082,0.0072027,0.01224,0.0095907,0.022036,0.0049613,0.010639,0.0025636,2,Surface
1.9647,0.97456,0.30076,0.16262,0.067516,0.087222,0.028157,0.67288,0.79908,0.82083,1.6114,0.27266,0.35997,0.21301,0.19818,0.26726,0.34391,0.15846,0.097915,0.032537,0.042935,0.1293,0.069393,0.022658,0.015018,0.052834,0.0060045,0.011552,0.025822,0.011675,0.011088,0.021219,0.024252,0.0025196,0.023489,0.018122,0.023339,0.018149,0.010552,0.015288,0.014996,0.028625,0.0063236,0.0063618,0.012915,0.017949,0.027341,0.01636,0.021101,0.016158,0.012646,2,Surface
1.912,0.89191,0.37646,0.15282,0.0728,0.10769,0.048806,0.83518,0.72862,0.64802,1.4581,0.27339,0.517,0.45185,0.29615,0.21472,0.3823,0.11794,0.086803,0.087689,0.088554,0.033393,0.022627,0.028188,0.01251,0.026456,0.02122,0.011647,0.027126,0.010003,0.0068812,0.011765,0.0093593,0.0026696,0.015153,0.011923,0.005834,0.0080624,0.024982,0.014579,0.011858,0.011023,0.016939,0.0056592,0.020864,0.011869,0.016938,0.0027269,0.011553,0.022146,0.0071608,2,Surface
1.8511,0.9282,0.28547,0.18372,0.058021,0.040954,0.082928,0.71133,0.82754,0.662,1.5294,0.38188,0.45632,0.47949,0.38112,0.33445,0.32339,0.20831,0.15492,0.1114,0.16248,0.067439,0.034995,0.017981,0.029642,0.0095634,0.0053942,0.018896,0.013787,0.03531,0.025397,0.029347,0.013703,0.018465,0.018059,0.02363,0.0092871,0.0050711,0.014471,0.01506,0.020489,0.014763,0.016175,0.021207,0.007606,0.016953,0.0091665,0.018262,0.0068726,0.02937,0.017525,2,Surface
1.9465,0.93246,0.33928,0.13225,0.074505,0.080427,0.10006,1.0091,0.98461,0.89468,1.7608,0.23159,0.43799,0.23054,0.19043,0.15414,0.14609,0.02288,0.061691,0.054383,0.013117,0.0099292,0.024076,0.028993,0.016932,0.034117,0.014309,0.024915,0.018404,0.020682,0.018187,0.0312,0.038623,0.02562,0.014223,0.022904,0.014351,0.014732,0.019817,0.020791,0.017333,0.014632,0.031497,0.014004,0.010414,0.02422,0.0075262,0.01131,0.0063832,0.0047094,0.026513,2,Surface
1.887,0.91737,0.35014,0.20561,0.039507,0.065874,0.11818,0.35872,0.79047,0.45957,0.29694,0.1144,0.036743,0.033948,0.088822,0.074079,0.040844,0.03344,0.077846,0.026459,0.0014381,0.043402,0.016115,0.0368,0.027299,0.023644,0.010984,0.034456,0.015704,0.019489,0.013955,0.018542,0.010965,0.014163,0.011799,0.012422,0.011065,0.015273,0.0033936,0.020607,0.006263,0.0056785,0.01631,0.0067101,0.0059532,0.01787,0.015107,0.0091179,0.020391,0.013072,0.0027885,2,Surface
1.9719,0.95167,0.34122,0.15389,0.09127,0.060839,0.12639,1.0619,0.43621,0.69296,1.7123,0.15891,0.30486,0.27242,0.18373,0.18186,0.21909,0.024599,0.015451,0.045049,0.033824,0.024986,0.04104,0.0057472,0.015976,0.037812,0.032465,0.025303,0.017539,0.010434,0.0073754,0.02281,0.014911,0.013408,0.010566,0.013665,0.010277,0.016321,0.0096385,0.012588,0.0095293,0.01514,0.0063088,0.0055698,0.011133,0.011187,0.025128,0.0050244,0.010389,0.011915,0.0048493,2,Surface
